Data zamówienia,Data księgowania,ID Zamówienia,Sklep ID,Produkt ID,Liczba jednostek,Cena jednostkowa,Cena zakupu
25.05.2023,27.05.2023,107765,2,22,1.0,2.000,0.56309
09.05.2023,12.05.2023,89719,1,31,1.0,2.200,0.619399
28.05.2023,29.05.2023,null,6,87,1.0,2.100,0.5912445
04.05.2023,09.05.2023,83890,7,28,1.0,2.000,0.56309
13.05.2023,17.05.2023,94076,7,41,1.0,4.250,1.19656625
07.05.2023,09.05.2023,null,7,53,0.0,3.000,0.705213
01.05.2023,04.05.2023,80490,7,34,1.0,2.450,0.68978525
26.05.2023,27.05.2023,108671,7,26,0.0,3.000,0.844635
28.05.2023,30.05.2023,110177,6,32,2.0,3.000,0.844635
13.05.2023,17.05.2023,93536,1,37,2.0,3.000,0.844635
09.05.2023,10.05.2023,89727,4,30,2.0,3.000,0.844635
07.05.2023,08.05.2023,87512,2,59,1.0,4.500,1.595457
28.05.2023,29.05.2023,110585,6,36,1.0,3.750,1.0557937499999999
27.05.2023,30.05.2023,110064,2,69,1.0,3.250,1.4350049999999999
02.05.2023,03.05.2023,81639,3,74,1.0,3.500,1.54539
01.05.2023,04.05.2023,80902,6,76,1.0,3.500,1.54539
26.05.2023,30.05.2023,108358,4,60,1.0,3.750,1.3295474999999999
08.05.2023,09.05.2023,88376,1,22,2.0,2.000,0.56309
10.05.2023,13.05.2023,null,5,29,0.0,2.500,0.7038625
19.05.2023,23.05.2023,101026,5,60,2.0,3.750,1.3295474999999999
23.05.2023,25.05.2023,104783,4,51,0.0,3.000,0.705213
09.05.2023,12.05.2023,null,7,52,1.0,2.500,0.5876775
20.05.2023,23.05.2023,102039,4,46,1.0,2.500,0.5876775
07.05.2023,08.05.2023,87427,6,53,1.0,3.000,0.705213
03.05.2023,04.05.2023,82570,5,87,0.0,3.000,0.844635
08.05.2023,11.05.2023,88065,6,47,1.0,3.000,0.705213
09.05.2023,12.05.2023,89627,7,61,1.0,4.750,1.6840935
25.05.2023,28.05.2023,106954,4,22,1.0,2.000,0.56309
04.05.2023,07.05.2023,84356,4,43,2.0,3.000,0.705213
13.05.2023,14.05.2023,94093,2,51,2.0,3.000,0.705213
15.05.2023,17.05.2023,95632,6,61,1.0,4.750,1.6840935
29.05.2023,30.05.2023,111532,2,26,2.0,3.000,0.844635
26.05.2023,29.05.2023,108871,5,74,1.0,3.500,1.54539
10.05.2023,13.05.2023,91012,5,40,1.0,3.750,1.0557937499999999
14.05.2023,15.05.2023,94884,6,74,1.0,3.500,1.54539
11.05.2023,13.05.2023,91181,5,84,1.0,0.800,0.36363680000000004
14.05.2023,15.05.2023,94954,7,74,1.0,3.500,1.54539
27.05.2023,30.05.2023,109116,1,59,1.0,4.500,1.595457
26.05.2023,28.05.2023,108622,7,27,2.0,3.500,0.9854075
07.05.2023,08.05.2023,87041,3,59,2.0,4.500,1.595457
07.05.2023,08.05.2023,87567,7,34,2.0,2.450,0.68978525
28.05.2023,29.05.2023,110551,1,38,2.0,3.750,1.0557937499999999
09.05.2023,12.05.2023,89086,4,35,2.0,3.100,0.8727895
24.05.2023,26.05.2023,null,2,58,2.0,3.500,1.2409109999999999
25.05.2023,28.05.2023,107196,2,47,2.0,3.000,0.705213
12.05.2023,15.05.2023,93124,2,28,2.0,2.000,0.56309
21.05.2023,24.05.2023,102464,4,46,1.0,2.500,0.5876775
28.05.2023,29.05.2023,110937,6,51,1.0,3.000,0.705213
25.05.2023,29.05.2023,107591,3,49,1.0,3.000,0.705213
13.05.2023,14.05.2023,93609,2,50,1.0,2.500,0.5876775
19.05.2023,20.05.2023,null,6,47,1.0,3.000,0.705213
25.05.2023,27.05.2023,107400,7,50,1.0,2.500,0.5876775
16.05.2023,19.05.2023,97755,7,77,1.0,3.000,1.32462
15.05.2023,18.05.2023,95531,6,49,1.0,3.000,0.705213
21.05.2023,24.05.2023,102610,5,55,1.0,4.000,0.940284
25.05.2023,30.05.2023,107600,1,43,2.0,3.000,0.705213
12.05.2023,14.05.2023,92607,1,43,2.0,3.000,0.705213
26.05.2023,30.05.2023,107914,5,51,2.0,3.000,0.705213
16.05.2023,17.05.2023,97412,4,55,1.0,4.000,0.940284
07.05.2023,09.05.2023,87095,5,43,2.0,3.000,0.705213
21.05.2023,23.05.2023,103199,7,30,2.0,3.000,0.844635
21.05.2023,24.05.2023,102744,7,50,3.0,2.500,0.5876775
26.05.2023,29.05.2023,107894,2,38,3.0,3.750,1.0557937499999999
29.05.2023,31.05.2023,111624,2,78,1.0,4.500,1.9869299999999999
07.05.2023,08.05.2023,87112,6,74,1.0,3.500,1.54539
03.05.2023,08.05.2023,83333,4,58,0.0,3.500,1.2409109999999999
18.05.2023,19.05.2023,99994,6,82,1.0,12.000,8.81484
03.05.2023,04.05.2023,82722,2,70,1.0,3.250,1.4350049999999999
09.05.2023,12.05.2023,89044,1,75,0.0,3.500,1.54539
06.05.2023,10.05.2023,86471,1,74,1.0,3.500,1.54539
20.05.2023,23.05.2023,null,7,38,1.0,3.750,1.0557937499999999
09.05.2023,12.05.2023,89993,6,38,1.0,3.750,1.0557937499999999
12.05.2023,16.05.2023,93175,6,70,1.0,3.250,1.4350049999999999
02.05.2023,04.05.2023,81863,7,72,1.0,3.250,1.4350049999999999
21.05.2023,24.05.2023,103020,2,22,0.0,2.000,0.56309
26.05.2023,31.05.2023,null,2,22,0.0,2.000,0.56309
13.05.2023,17.05.2023,93343,7,60,2.0,3.750,1.3295474999999999
24.05.2023,25.05.2023,106616,1,29,2.0,2.500,0.7038625
15.05.2023,16.05.2023,95560,5,58,2.0,3.500,1.2409109999999999
23.05.2023,25.05.2023,105221,7,52,2.0,2.500,0.5876775
14.05.2023,16.05.2023,null,1,52,2.0,2.500,0.5876775
29.05.2023,31.05.2023,111246,1,35,2.0,3.100,0.8727895
22.05.2023,24.05.2023,104481,4,32,1.0,3.000,0.844635
01.05.2023,02.05.2023,81370,5,29,1.0,2.500,0.7038625
18.05.2023,21.05.2023,99476,6,52,1.0,2.500,0.5876775
16.05.2023,17.05.2023,96649,6,48,1.0,2.500,0.5876775
20.05.2023,22.05.2023,102133,6,73,1.0,3.750,1.655775
15.05.2023,17.05.2023,95980,6,10,1.0,10.000,5.54547
31.05.2023,01.06.2023,113599,4,25,1.0,2.200,0.619399
14.05.2023,15.05.2023,95337,7,31,1.0,2.200,0.619399
01.05.2023,02.05.2023,81372,1,57,1.0,3.100,0.7287201
03.05.2023,04.05.2023,83230,4,56,2.0,2.550,0.59943105
24.05.2023,26.05.2023,106222,5,28,1.0,2.000,0.56309
14.05.2023,17.05.2023,94509,5,5,1.0,15.000,8.318205
11.05.2023,15.05.2023,91586,4,25,1.0,2.200,0.619399
03.05.2023,04.05.2023,82938,6,37,2.0,3.000,0.844635
01.05.2023,04.05.2023,null,4,33,2.0,3.500,0.9854075
31.05.2023,03.06.2023,113774,5,24,2.0,3.000,0.844635
21.05.2023,23.05.2023,103341,6,30,2.0,3.000,0.844635
04.05.2023,09.05.2023,84062,5,40,1.0,3.750,1.0557937499999999
13.05.2023,15.05.2023,93808,5,71,1.0,3.750,1.655775
06.05.2023,10.05.2023,86372,4,36,1.0,3.750,1.0557937499999999
17.05.2023,21.05.2023,98094,7,60,1.0,3.750,1.3295474999999999
09.05.2023,12.05.2023,89335,1,38,0.0,3.750,1.0557937499999999
28.05.2023,31.05.2023,110416,5,72,1.0,3.250,1.4350049999999999
05.05.2023,08.05.2023,85565,7,60,1.0,3.750,1.3295474999999999
29.05.2023,31.05.2023,111701,1,39,2.0,4.250,1.19656625
03.05.2023,04.05.2023,83049,6,27,2.0,3.500,0.9854075
10.05.2023,15.05.2023,90873,5,28,2.0,2.000,0.56309
02.05.2023,04.05.2023,81675,6,29,2.0,2.500,0.7038625
27.05.2023,31.05.2023,109205,3,25,2.0,2.200,0.619399
02.05.2023,03.05.2023,81500,7,34,2.0,2.450,0.68978525
17.05.2023,20.05.2023,98845,2,23,2.0,2.500,0.7038625
29.05.2023,31.05.2023,111236,2,36,2.0,3.750,1.0557937499999999
13.05.2023,15.05.2023,null,1,47,0.0,3.000,0.705213
30.05.2023,02.06.2023,112232,6,43,1.0,3.000,0.705213
25.05.2023,27.05.2023,107641,3,42,1.0,2.500,0.5876775
29.05.2023,01.06.2023,111270,7,52,1.0,2.500,0.5876775
25.05.2023,28.05.2023,107490,6,29,1.0,2.500,0.7038625
18.05.2023,21.05.2023,99166,1,49,2.0,3.000,0.705213
29.05.2023,30.05.2023,111181,1,56,2.0,2.550,0.59943105
03.05.2023,08.05.2023,82518,2,31,0.0,2.200,0.619399
04.05.2023,07.05.2023,83824,1,39,1.0,4.250,1.19656625
19.05.2023,22.05.2023,100936,7,47,2.0,3.000,0.705213
28.05.2023,30.05.2023,null,4,55,2.0,4.000,0.940284
05.05.2023,06.05.2023,85430,5,28,1.0,2.000,0.56309
05.05.2023,09.05.2023,85218,1,57,2.0,3.100,0.7287201
31.05.2023,02.06.2023,113411,1,50,2.0,2.500,0.5876775
01.05.2023,04.05.2023,81167,2,51,2.0,3.000,0.705213
31.05.2023,05.06.2023,null,5,37,2.0,3.000,0.844635
02.05.2023,05.05.2023,81667,7,31,2.0,2.200,0.619399
07.05.2023,08.05.2023,87355,2,33,2.0,3.500,0.9854075
08.05.2023,10.05.2023,88300,5,65,3.0,0.800,0.36363680000000004
03.05.2023,04.05.2023,82747,1,37,2.0,3.000,0.844635
05.05.2023,06.05.2023,85008,5,87,2.0,3.000,0.844635
11.05.2023,13.05.2023,92204,5,69,1.0,3.250,1.4350049999999999
08.05.2023,09.05.2023,88527,7,84,1.0,0.800,0.36363680000000004
05.05.2023,07.05.2023,84734,5,58,1.0,3.500,1.2409109999999999
11.05.2023,12.05.2023,91395,4,60,0.0,3.750,1.3295474999999999
11.05.2023,14.05.2023,91475,7,38,0.0,3.750,1.0557937499999999
12.05.2023,16.05.2023,92335,4,38,2.0,3.750,1.0557937499999999
22.05.2023,24.05.2023,104457,1,64,2.0,0.800,0.36363680000000004
21.05.2023,24.05.2023,102721,7,84,2.0,0.800,0.36363680000000004
12.05.2023,13.05.2023,93130,4,63,2.0,0.800,0.36363680000000004
13.05.2023,15.05.2023,93631,6,52,2.0,2.500,0.5876775
01.05.2023,03.05.2023,80414,2,59,2.0,4.500,1.595457
15.05.2023,17.05.2023,96254,6,59,2.0,4.500,1.595457
20.05.2023,23.05.2023,101513,4,23,2.0,2.500,0.7038625
03.05.2023,06.05.2023,82779,4,46,2.0,2.500,0.5876775
03.05.2023,07.05.2023,82921,7,51,1.0,3.000,0.705213
20.05.2023,22.05.2023,101969,7,54,1.0,2.500,0.5876775
15.05.2023,17.05.2023,96533,7,47,1.0,3.000,0.705213
24.05.2023,26.05.2023,null,6,43,1.0,3.000,0.705213
15.05.2023,17.05.2023,96623,5,54,0.0,2.500,0.5876775
04.05.2023,08.05.2023,83654,4,41,1.0,4.250,1.19656625
31.05.2023,03.06.2023,null,6,57,1.0,3.100,0.7287201
25.05.2023,27.05.2023,107288,4,57,2.0,3.100,0.7287201
12.05.2023,15.05.2023,92364,5,55,0.0,4.000,0.940284
13.05.2023,16.05.2023,94394,1,28,1.0,2.000,0.56309
22.05.2023,23.05.2023,104433,1,55,3.0,4.000,0.940284
31.05.2023,02.06.2023,113323,6,39,3.0,4.250,1.19656625
06.05.2023,08.05.2023,null,6,37,2.0,3.000,0.844635
11.05.2023,14.05.2023,91406,7,71,1.0,3.750,1.655775
16.05.2023,17.05.2023,97571,6,72,1.0,3.250,1.4350049999999999
17.05.2023,19.05.2023,98619,1,39,2.0,4.250,1.19656625
29.05.2023,31.05.2023,111685,4,22,2.0,2.000,0.56309
11.05.2023,14.05.2023,92154,6,35,2.0,3.100,0.8727895
21.05.2023,24.05.2023,103009,6,23,2.0,2.500,0.7038625
08.05.2023,11.05.2023,87887,3,71,1.0,3.750,1.655775
15.05.2023,16.05.2023,96245,7,50,1.0,2.500,0.5876775
26.05.2023,27.05.2023,108860,2,24,0.0,3.000,0.844635
02.05.2023,03.05.2023,82040,6,73,0.0,3.750,1.655775
13.05.2023,16.05.2023,94029,6,29,1.0,2.500,0.7038625
12.05.2023,14.05.2023,92381,1,28,1.0,2.000,0.56309
26.05.2023,30.05.2023,108500,1,35,1.0,3.100,0.8727895
11.05.2023,13.05.2023,92049,1,44,2.0,2.500,0.5876775
27.05.2023,30.05.2023,110089,1,56,2.0,2.550,0.59943105
01.05.2023,03.05.2023,80483,4,24,2.0,3.000,0.844635
04.05.2023,07.05.2023,84129,6,26,2.0,3.000,0.844635
13.05.2023,16.05.2023,93544,5,71,1.0,3.750,1.655775
07.05.2023,10.05.2023,87113,1,36,1.0,3.750,1.0557937499999999
01.05.2023,03.05.2023,81014,1,38,1.0,3.750,1.0557937499999999
31.05.2023,03.06.2023,113729,2,58,1.0,3.500,1.2409109999999999
07.05.2023,09.05.2023,87672,7,33,1.0,3.500,0.9854075
10.05.2023,11.05.2023,90302,4,20,1.0,7.600,5.4920792
21.05.2023,22.05.2023,102820,6,81,0.0,28.000,20.56796
16.05.2023,19.05.2023,97007,7,25,2.0,2.200,0.619399
11.05.2023,15.05.2023,91461,1,39,2.0,4.250,1.19656625
08.05.2023,09.05.2023,88688,6,39,2.0,4.250,1.19656625
02.05.2023,04.05.2023,null,7,46,2.0,2.500,0.5876775
31.05.2023,01.06.2023,113436,7,34,2.0,2.450,0.68978525
30.05.2023,31.05.2023,112712,1,35,2.0,3.100,0.8727895
27.05.2023,29.05.2023,109580,7,46,2.0,2.500,0.5876775
03.05.2023,06.05.2023,82984,7,54,0.0,2.500,0.5876775
04.05.2023,08.05.2023,84301,7,42,0.0,2.500,0.5876775
11.05.2023,14.05.2023,91610,6,50,1.0,2.500,0.5876775
20.05.2023,22.05.2023,102157,5,37,1.0,3.000,0.844635
25.05.2023,28.05.2023,107033,4,52,1.0,2.500,0.5876775
20.05.2023,23.05.2023,102127,6,26,1.0,3.000,0.844635
24.05.2023,27.05.2023,105947,7,42,1.0,2.500,0.5876775
23.05.2023,24.05.2023,104935,6,26,1.0,3.000,0.844635
01.05.2023,02.05.2023,81129,5,54,1.0,2.500,0.5876775
30.05.2023,02.06.2023,112174,4,34,1.0,2.450,0.68978525
27.05.2023,30.05.2023,109329,7,25,1.0,2.200,0.619399
05.05.2023,10.05.2023,85295,6,53,2.0,3.000,0.705213
20.05.2023,23.05.2023,101621,5,25,1.0,2.200,0.619399
06.05.2023,09.05.2023,85695,2,25,1.0,2.200,0.619399
14.05.2023,17.05.2023,94616,3,51,2.0,3.000,0.705213
11.05.2023,14.05.2023,92083,1,30,2.0,3.000,0.844635
02.05.2023,04.05.2023,82301,6,59,1.0,4.500,1.595457
30.05.2023,31.05.2023,112494,5,27,1.0,3.500,0.9854075
15.05.2023,18.05.2023,96059,7,69,1.0,3.250,1.4350049999999999
30.05.2023,02.06.2023,113001,5,40,1.0,3.750,1.0557937499999999
25.05.2023,27.05.2023,107719,4,70,1.0,3.250,1.4350049999999999
31.05.2023,02.06.2023,113075,4,40,0.0,3.750,1.0557937499999999
28.05.2023,31.05.2023,110768,6,60,1.0,3.750,1.3295474999999999
30.05.2023,01.06.2023,112137,6,84,1.0,0.800,0.36363680000000004
15.05.2023,17.05.2023,96569,4,75,1.0,3.500,1.54539
28.05.2023,30.05.2023,null,2,22,2.0,2.000,0.56309
18.05.2023,20.05.2023,99173,1,59,2.0,4.500,1.595457
05.05.2023,09.05.2023,85624,2,60,2.0,3.750,1.3295474999999999
24.05.2023,27.05.2023,105760,7,58,2.0,3.500,1.2409109999999999
26.05.2023,29.05.2023,108638,5,87,2.0,2.100,0.5912445
19.05.2023,21.05.2023,100503,5,40,2.0,3.750,1.0557937499999999
03.05.2023,04.05.2023,null,7,22,2.0,2.000,0.56309
26.05.2023,29.05.2023,108239,4,61,2.0,4.750,1.6840935
29.05.2023,31.05.2023,111969,7,48,2.0,2.500,0.5876775
31.05.2023,05.06.2023,113079,4,71,1.0,3.750,1.655775
04.05.2023,07.05.2023,83699,4,51,1.0,3.000,0.705213
18.05.2023,22.05.2023,99361,7,48,1.0,2.500,0.5876775
30.05.2023,01.06.2023,112400,5,42,1.0,2.500,0.5876775
12.05.2023,13.05.2023,92853,6,23,1.0,2.500,0.7038625
15.05.2023,17.05.2023,95593,6,87,1.0,3.000,0.844635
25.05.2023,29.05.2023,107481,1,50,1.0,2.500,0.5876775
16.05.2023,17.05.2023,96643,4,71,0.0,3.750,1.655775
18.05.2023,19.05.2023,98883,3,32,0.0,3.000,0.844635
27.05.2023,30.05.2023,109124,1,49,1.0,3.000,0.705213
26.05.2023,28.05.2023,108029,3,7,1.0,19.750,10.95230325
23.05.2023,25.05.2023,105103,1,42,2.0,2.500,0.5876775
30.05.2023,02.06.2023,112622,6,56,2.0,2.550,0.59943105
25.05.2023,29.05.2023,107362,7,1,1.0,18.000,9.981846
13.05.2023,14.05.2023,94004,6,22,1.0,2.000,0.56309
10.05.2023,13.05.2023,90160,4,53,0.0,3.000,0.705213
21.05.2023,24.05.2023,102567,3,45,2.0,3.000,0.705213
08.05.2023,09.05.2023,87721,6,42,2.0,2.500,0.5876775
10.05.2023,13.05.2023,90128,4,22,1.0,2.000,0.56309
09.05.2023,12.05.2023,89821,7,56,2.0,2.550,0.59943105
18.05.2023,20.05.2023,null,5,39,1.0,4.250,1.19656625
11.05.2023,16.05.2023,91782,5,28,1.0,2.000,0.56309
26.05.2023,27.05.2023,108519,6,34,1.0,2.450,0.68978525
06.05.2023,08.05.2023,86367,2,41,1.0,4.250,1.19656625
26.05.2023,29.05.2023,108311,7,30,2.0,3.000,0.844635
02.05.2023,03.05.2023,82030,5,37,2.0,3.000,0.844635
27.05.2023,30.05.2023,109413,3,33,2.0,3.500,0.9854075
26.05.2023,27.05.2023,108288,3,33,2.0,3.500,0.9854075
04.05.2023,08.05.2023,83868,6,36,1.0,3.750,1.0557937499999999
11.05.2023,14.05.2023,91365,1,36,1.0,3.750,1.0557937499999999
05.05.2023,08.05.2023,85048,1,58,1.0,3.500,1.2409109999999999
30.05.2023,02.06.2023,112795,2,75,0.0,3.500,1.54539
29.05.2023,31.05.2023,111873,6,78,1.0,4.500,1.9869299999999999
05.05.2023,10.05.2023,85154,2,75,1.0,3.500,1.54539
23.05.2023,24.05.2023,null,1,84,1.0,0.800,0.36363680000000004
18.05.2023,22.05.2023,99550,7,39,2.0,4.250,1.19656625
10.05.2023,13.05.2023,91141,2,61,2.0,4.750,1.6840935
11.05.2023,15.05.2023,91171,6,46,2.0,2.500,0.5876775
10.05.2023,12.05.2023,90006,1,58,2.0,3.500,1.2409109999999999
23.05.2023,25.05.2023,105553,7,27,2.0,3.500,0.9854075
12.05.2023,14.05.2023,93052,1,70,1.0,3.250,1.4350049999999999
02.05.2023,03.05.2023,82337,5,51,1.0,3.000,0.705213
04.05.2023,07.05.2023,84121,2,42,1.0,2.500,0.5876775
02.05.2023,03.05.2023,81467,7,52,1.0,2.500,0.5876775
07.05.2023,10.05.2023,87458,6,46,1.0,2.500,0.5876775
29.05.2023,01.06.2023,111369,7,48,1.0,2.500,0.5876775
06.05.2023,08.05.2023,85755,7,30,1.0,3.000,0.844635
18.05.2023,21.05.2023,99630,1,46,1.0,2.500,0.5876775
30.05.2023,31.05.2023,112249,1,26,1.0,3.000,0.844635
14.05.2023,16.05.2023,94493,6,73,1.0,3.750,1.655775
04.05.2023,07.05.2023,83705,4,47,1.0,3.000,0.705213
21.05.2023,22.05.2023,102621,7,44,2.0,2.500,0.5876775
13.05.2023,16.05.2023,93406,5,28,1.0,2.000,0.56309
24.05.2023,26.05.2023,105724,6,50,0.0,2.500,0.5876775
17.05.2023,19.05.2023,98314,4,33,2.0,3.500,0.9854075
03.05.2023,05.05.2023,82839,1,30,2.0,3.000,0.844635
10.05.2023,15.05.2023,90293,6,33,2.0,3.500,0.9854075
26.05.2023,28.05.2023,108573,1,26,2.0,3.000,0.844635
22.05.2023,24.05.2023,103721,6,28,3.0,2.000,0.56309
11.05.2023,14.05.2023,91957,1,33,1.0,3.500,0.9854075
12.05.2023,13.05.2023,92828,4,75,1.0,3.500,1.54539
28.05.2023,31.05.2023,111032,6,58,0.0,3.500,1.2409109999999999
15.05.2023,18.05.2023,96397,1,76,0.0,3.500,1.54539
04.05.2023,06.05.2023,84554,5,38,0.0,3.750,1.0557937499999999
14.05.2023,15.05.2023,95197,4,69,0.0,3.250,1.4350049999999999
11.05.2023,14.05.2023,92025,4,61,2.0,4.750,1.6840935
23.05.2023,24.05.2023,105587,5,39,2.0,4.250,1.19656625
17.05.2023,18.05.2023,97883,1,29,2.0,2.500,0.7038625
16.05.2023,17.05.2023,97382,5,21,1.0,13.330,9.63281786
27.05.2023,31.05.2023,109858,7,61,2.0,4.750,1.6840935
16.05.2023,19.05.2023,97435,6,49,1.0,3.000,0.705213
26.05.2023,27.05.2023,108248,4,48,0.0,2.500,0.5876775
18.05.2023,21.05.2023,99921,1,61,1.0,4.750,1.6840935
29.05.2023,30.05.2023,111955,2,57,1.0,3.100,0.7287201
11.05.2023,14.05.2023,91907,1,53,2.0,3.000,0.705213
01.05.2023,03.05.2023,80831,7,28,1.0,2.000,0.56309
14.05.2023,16.05.2023,94751,7,57,1.0,3.100,0.7287201
15.05.2023,16.05.2023,95917,7,55,2.0,4.000,0.940284
16.05.2023,18.05.2023,96829,2,56,1.0,2.550,0.59943105
01.05.2023,04.05.2023,80628,1,22,0.0,2.000,0.56309
16.05.2023,17.05.2023,97360,1,31,0.0,2.200,0.619399
06.05.2023,07.05.2023,null,1,55,1.0,4.000,0.940284
05.05.2023,08.05.2023,85399,4,55,1.0,4.000,0.940284
03.05.2023,06.05.2023,83552,7,28,1.0,2.000,0.56309
13.05.2023,17.05.2023,94386,5,44,2.0,2.500,0.5876775
16.05.2023,17.05.2023,97810,6,33,2.0,3.500,0.9854075
31.05.2023,01.06.2023,113800,1,52,3.0,2.500,0.5876775
13.05.2023,14.05.2023,94227,1,79,1.0,3.750,1.655775
21.05.2023,24.05.2023,102878,3,27,1.0,3.500,0.9854075
29.05.2023,30.05.2023,111294,7,75,1.0,3.500,1.54539
10.05.2023,11.05.2023,90781,6,63,1.0,0.800,0.36363680000000004
14.05.2023,16.05.2023,94723,7,76,1.0,3.500,1.54539
14.05.2023,15.05.2023,95333,2,36,1.0,3.750,1.0557937499999999
24.05.2023,25.05.2023,106737,7,36,1.0,3.750,1.0557937499999999
18.05.2023,23.05.2023,99208,3,27,1.0,3.500,0.9854075
25.05.2023,29.05.2023,106893,5,72,1.0,2.650,1.170081
09.05.2023,10.05.2023,89504,6,75,1.0,4.380,1.9339452
05.05.2023,06.05.2023,null,4,58,1.0,3.500,1.2409109999999999
02.05.2023,04.05.2023,81903,4,59,1.0,4.500,1.595457
20.05.2023,22.05.2023,102129,6,63,2.0,0.800,0.36363680000000004
18.05.2023,20.05.2023,99474,5,25,2.0,2.200,0.619399
23.05.2023,26.05.2023,105386,2,46,2.0,2.500,0.5876775
14.05.2023,16.05.2023,94849,6,84,2.0,0.800,0.36363680000000004
10.05.2023,14.05.2023,90655,4,40,2.0,3.750,1.0557937499999999
14.05.2023,15.05.2023,94740,1,44,0.0,2.500,0.5876775
20.05.2023,23.05.2023,102062,4,73,1.0,3.750,1.655775
28.05.2023,31.05.2023,110550,4,32,1.0,3.000,0.844635
21.05.2023,22.05.2023,102745,7,71,1.0,3.750,1.655775
17.05.2023,18.05.2023,98391,2,29,1.0,2.500,0.7038625
23.05.2023,25.05.2023,105607,2,55,2.0,4.000,0.940284
21.05.2023,23.05.2023,null,1,4,1.0,20.450,11.34048615
06.05.2023,09.05.2023,85980,6,53,2.0,3.000,0.705213
08.05.2023,10.05.2023,88453,7,34,1.0,2.450,0.68978525
01.05.2023,03.05.2023,81015,6,41,1.0,4.250,1.19656625
05.05.2023,07.05.2023,85568,2,53,2.0,3.000,0.705213
24.05.2023,25.05.2023,106207,7,35,1.0,3.100,0.8727895
21.05.2023,23.05.2023,102462,1,24,3.0,3.000,0.844635
25.05.2023,27.05.2023,107397,5,49,3.0,3.000,0.705213
12.05.2023,13.05.2023,92309,6,63,0.0,0.800,0.36363680000000004
19.05.2023,21.05.2023,100137,4,63,1.0,0.800,0.36363680000000004
20.05.2023,23.05.2023,102246,6,27,1.0,3.500,0.9854075
13.05.2023,16.05.2023,93739,6,12,1.0,8.950,2.9756243999999996
24.05.2023,28.05.2023,106461,3,58,1.0,3.500,1.2409109999999999
10.05.2023,11.05.2023,90435,5,63,0.0,0.800,0.36363680000000004
15.05.2023,17.05.2023,96217,1,3,1.0,14.750,8.17956825
19.05.2023,22.05.2023,101138,4,48,2.0,2.500,0.5876775
31.05.2023,03.06.2023,113613,4,39,0.0,4.250,1.19656625
03.05.2023,05.05.2023,83527,7,60,2.0,3.750,1.3295474999999999
01.05.2023,03.05.2023,80944,7,34,2.0,2.450,0.68978525
26.05.2023,29.05.2023,108847,5,58,0.0,3.500,1.2409109999999999
05.05.2023,10.05.2023,85496,4,59,0.0,4.500,1.595457
23.05.2023,25.05.2023,105400,5,37,0.0,3.000,0.844635
06.05.2023,07.05.2023,86146,7,23,1.0,2.500,0.7038625
27.05.2023,30.05.2023,null,5,45,1.0,3.000,0.705213
19.05.2023,23.05.2023,101149,6,42,1.0,2.500,0.5876775
07.05.2023,09.05.2023,null,7,32,1.0,3.000,0.844635
06.05.2023,09.05.2023,86391,6,30,1.0,3.000,0.844635
08.05.2023,10.05.2023,88549,6,77,1.0,3.000,1.32462
08.05.2023,09.05.2023,88604,1,52,0.0,2.500,0.5876775
21.05.2023,24.05.2023,102816,1,87,1.0,3.000,0.844635
28.05.2023,29.05.2023,110746,7,41,1.0,4.250,1.19656625
27.05.2023,29.05.2023,110045,6,43,2.0,3.000,0.705213
26.05.2023,31.05.2023,107994,7,5,1.0,15.000,8.318205
23.05.2023,26.05.2023,104618,1,55,2.0,4.000,0.940284
30.05.2023,02.06.2023,112512,7,45,2.0,3.000,0.705213
31.05.2023,01.06.2023,113621,6,41,1.0,4.250,1.19656625
16.05.2023,18.05.2023,97075,4,53,2.0,3.000,0.705213
14.05.2023,17.05.2023,94662,3,45,2.0,3.000,0.705213
24.05.2023,27.05.2023,106033,5,35,3.0,3.100,0.8727895
22.05.2023,25.05.2023,104111,2,26,2.0,3.000,0.844635
22.05.2023,23.05.2023,104602,2,63,1.0,0.800,0.36363680000000004
09.05.2023,11.05.2023,89915,5,16,1.0,8.950,2.9756243999999996
30.05.2023,31.05.2023,112872,3,74,1.0,3.500,1.54539
05.05.2023,06.05.2023,85213,4,79,1.0,3.750,1.655775
03.05.2023,05.05.2023,83387,4,34,2.0,2.450,0.68978525
19.05.2023,22.05.2023,100601,6,65,2.0,0.800,0.36363680000000004
27.05.2023,28.05.2023,null,5,61,2.0,4.750,1.6840935
30.05.2023,31.05.2023,112193,4,36,2.0,3.750,1.0557937499999999
26.05.2023,29.05.2023,108790,4,48,2.0,2.500,0.5876775
31.05.2023,04.06.2023,113976,5,48,2.0,2.500,0.5876775
01.05.2023,04.05.2023,80671,4,52,2.0,2.500,0.5876775
18.05.2023,22.05.2023,99747,5,77,0.0,3.000,1.32462
24.05.2023,26.05.2023,106714,5,43,1.0,3.000,0.705213
05.05.2023,09.05.2023,84670,1,50,1.0,2.500,0.5876775
07.05.2023,10.05.2023,87208,7,50,1.0,2.500,0.5876775
28.05.2023,29.05.2023,110819,1,52,1.0,2.500,0.5876775
26.05.2023,28.05.2023,108043,5,42,1.0,2.500,0.5876775
01.05.2023,02.05.2023,80920,6,49,1.0,3.000,0.705213
29.05.2023,31.05.2023,111457,2,77,1.0,3.000,1.32462
28.05.2023,29.05.2023,110458,7,53,2.0,3.000,0.705213
